config_id,fetchWidth,decodeWidth,MemDispatchWidth,MemIssueWidth,MemNumEntries,IntDispatchWidth,IntIssueWidth,IntNumEntries,FpDispatchWidth,FpIssueWidth,FpNumEntries,maxBrCount,numFetchBufferEntries,numRasEntries,numRobEntries,numIntPhysRegisters,numFpPhysRegisters,numLdqEntries,numStqEntries,numDCacheBanks,ICacheWay,ICacheFetchBytes,ICacheTLB,DCacheWay,DCacheMSHR,DCacheTLB,ipc_Dhrystone,ipc_median,ipc_mm,ipc_multiply,ipc_qsort,ipc_rsort,ipc_spmv,ipc_towers,ipc_vvadd,avg_ipc,power_w,area_um2,runtime_s
2084,8,3,3,1,64,3,2,16,3,3,16,12,24,32,96,96,96,24,24,1,4,16,8,4,2,8,1.9276127749471852,0.7369484151646986,2.079514034352744,1.244660593896351,0.5984012162764124,1.6297110552763818,1.2153938157385584,0.848212327264751,1.0229038854805725,1.2559286798219615,0.485531,1591248.470993,8631
2085,8,3,3,2,64,3,1,32,3,2,64,12,24,24,96,64,64,24,24,2,2,16,16,2,8,16,1.258029197080292,0.6665261382799326,1.326722617202117,0.7773028218808253,0.5733338900177212,0.9227921364057684,0.9923313323950943,1.018435607058204,0.8784685634000703,0.9348824781911139,0.496878,1545279.425896,10300
2086,8,5,5,2,32,5,2,32,5,1,64,20,20,32,130,48,48,16,16,2,4,16,16,4,2,16,1.303587811386031,0.7400530503978779,0.926427771556551,1.0587488508514644,0.5900813582628293,1.1234696689367398,0.822051440671917,0.9159166271909048,0.7934644670050761,0.9193112273621544,0.479648,1587984.584099,9009
2087,4,4,4,2,64,4,3,64,4,3,64,12,8,24,128,48,48,8,8,2,4,8,32,4,8,32,1.2560512304899691,0.6186252771618626,1.0134340547162106,0.9791497975708502,0.5291485772514365,1.2125548789123353,0.7855129137868315,0.8208448312460199,0.8824982357092449,0.8997577552049734,0.351505,1314146.714842,9987
2088,4,1,1,1,32,1,1,16,1,1,64,20,40,24,32,96,96,8,8,1,4,8,16,4,4,16,0.9366942098853652,0.5628337486650054,0.889283026980544,0.7761055131249599,0.49269070541569493,0.9694946921443737,0.6992370120013762,0.6762854144805877,0.6669333333333334,0.741061961781249,0.316003,1012303.251155,4238
2089,8,2,2,1,32,2,1,16,2,2,64,8,40,32,32,112,112,8,8,1,4,16,8,4,4,8,1.127459947303068,0.6303827751196173,1.2143556120951169,0.780740549439907,0.5687744488931842,1.2548788262969286,0.8528758331276228,0.7426541194545804,0.8809439943642128,0.8947851228993599,0.455148,1448895.923485,6117
2090,4,3,3,2,32,3,3,32,3,2,32,8,24,24,96,48,48,16,16,2,8,8,8,8,2,8,1.580628725734957,0.6826424870466321,1.1701555869872702,1.0815705916551137,0.549663101247526,1.4897557920012527,0.9031027001594479,0.9730749874182184,0.7959898154042011,1.0251759764060688,0.32162999999999997,1314234.504871,5921
2091,8,1,1,1,16,1,1,32,1,1,16,16,16,16,64,48,48,8,8,1,8,16,8,8,2,8,0.9367460632992295,0.5564289066166119,0.8898888490498387,0.7774777381296815,0.4946389334699448,0.9898664662697265,0.7287492090276313,0.6827330508474576,0.6664002131628031,0.7469921588747694,0.448944,1507715.869527,4276
2092,8,3,3,1,32,3,3,16,3,3,32,12,24,24,96,112,112,32,32,2,8,16,16,8,8,16,1.9641647408908165,0.7292435424354243,2.2251210328133406,1.4763154681968014,0.5996380503236198,1.8166647216711402,1.3567641861378363,0.8551525873507297,1.0266830870279147,1.3388608240941804,0.531065,1924697.664617,8555
2093,8,4,4,2,64,4,4,32,4,2,32,16,24,24,96,96,96,32,32,2,8,16,32,8,8,32,2.0176030003143395,0.768595041322314,2.374342294078255,1.4524653173983544,0.6154769374807024,2.4817316192988303,1.4029317415844398,1.0703016883476335,1.083152880034647,1.474066724428835,0.566852,2048199.066826,14861
2094,8,5,5,2,64,5,3,64,5,2,32,16,20,32,130,64,64,32,32,2,8,16,8,8,2,8,2.0242732700401294,0.7585159123620662,1.8655291641611544,1.456401300734674,0.6118146175323261,2.0960523899871473,1.2817659061398627,1.0979557069846677,1.0747743876235496,1.3630091839517309,0.542531,1999416.068195,19416
2095,8,2,2,2,16,2,1,16,2,1,16,16,32,32,128,48,48,8,8,2,2,16,16,2,4,16,1.2458452415214816,0.6624301675977654,0.808252190054385,0.7765790065183187,0.5637155628534939,0.8258514753117977,0.7612479619265853,0.7651365255243372,0.7636641221374045,0.79696913927173,0.44567700000000005,1335878.907466,5382
2096,8,2,2,1,32,2,2,64,2,1,64,12,24,24,96,48,48,32,32,1,8,16,16,8,4,16,1.5689576695493854,0.7372920876729364,1.1336500251221853,1.2334880399857193,0.5853636587537654,1.4146557065554133,0.9176383097394492,0.8410178338408003,0.942351168048229,1.0416016110297646,0.497875,1691493.22971,7059
2097,4,3,3,1,32,3,3,32,3,1,16,16,24,32,96,112,112,32,32,2,2,8,16,2,4,16,1.579167055509837,0.6742004264392324,1.0781962726443373,1.092662871600253,0.5453169606021965,0.9787823880102201,0.9343393369030234,0.8426672477663979,0.9940381558028617,0.9688189683642621,0.341305,1116055.296795,6984
2098,4,2,2,2,64,2,1,64,2,1,16,20,8,24,32,64,64,8,8,2,8,8,8,8,4,8,1.2197132522541414,0.6345999464811346,0.9472539216060456,0.7788548241659152,0.5345036371971525,1.3837556970617706,0.9041189093002564,0.770933014354067,0.8741698706745893,0.8942114525661192,0.33224200000000004,1294911.548526,5690
2099,4,1,1,1,64,1,1,32,1,1,16,12,8,24,130,96,96,16,16,1,2,8,32,2,4,32,0.9912662825251094,0.5555165144061841,0.8508982446516731,0.7779278844607418,0.4882026932542238,0.8087326138805583,0.7769457374800423,0.720917225950783,0.6635712390554523,0.737108715073863,0.315976,938271.829408,4645
2100,8,4,4,2,64,4,3,16,4,4,32,20,40,24,64,112,112,8,8,2,8,16,8,8,4,8,1.6022483709639934,0.7783065310141123,1.4758280311589462,1.427685950413223,0.6126213207229179,1.897867576973378,1.109327339861936,0.8404694631601826,0.9819395367098547,1.191810457886505,0.532934,2019181.434274,13641
2101,4,2,2,1,64,2,2,16,2,2,64,8,24,24,96,48,48,32,32,2,8,8,32,8,2,32,1.4538283098888567,0.6680281690140845,1.222490395034972,1.0908393847819224,0.5460156308676501,1.4134179660093602,0.9087561482416686,0.8469119579500657,0.9328608728086535,1.0092387593996928,0.327246,1309673.931965,5313
2102,4,1,1,1,16,1,1,16,1,1,32,12,32,16,130,96,96,8,8,1,4,8,32,4,4,32,0.9366942098853652,0.5646428571428571,0.889283026980544,0.7791559278350515,0.49088641482005185,0.9676101464098232,0.7059520647310026,0.6748691099476439,0.6667555318581712,0.7417610321789456,0.30535500000000004,977315.257732,3692
2103,8,5,5,2,64,5,2,64,5,1,16,16,40,24,130,64,64,8,8,2,4,16,16,4,4,16,1.4306862202545656,0.756218112244898,1.0279572564612327,1.2459430219978362,0.6079024515012001,1.6108994440211102,1.009554977646612,0.8229410512875079,1.0338983050847457,1.060666760055523,0.496419,1637457.223268,13819
2104,8,3,3,2,16,3,3,32,3,3,16,20,24,32,96,64,64,8,8,2,8,16,8,8,4,8,1.641732595983383,0.7715959004392386,1.3918236877523553,1.4407839866555463,0.6098673075120035,1.9086349298349254,1.0870591196551616,0.8341242450388265,1.007655116841257,1.1881418766347442,0.505317,1828346.643409,6847
2105,4,4,4,2,16,4,1,16,4,3,32,12,8,16,96,96,96,24,24,2,2,8,32,2,2,32,1.3691953481871613,0.5961538461538461,1.0738112750400208,0.7793567929878835,0.5222195461018081,0.846408976323464,0.8753261888475083,0.9131050767414404,0.8639032815198618,0.8710533702114439,0.311338,1084384.255986,6464
2106,8,1,1,1,16,1,1,64,1,1,16,12,32,24,96,64,64,32,32,1,8,16,32,8,2,32,0.9914827657840489,0.5623666113350724,0.9641816557243308,0.7789049919484702,0.49623773348537653,0.9913507129582994,0.8172292262932563,0.7314166824285985,0.6658679446219382,0.7776709249532657,0.484948,1615419.761829,5202
2107,4,1,1,1,16,1,1,16,1,1,32,8,32,16,96,112,112,8,8,2,8,8,8,8,2,8,0.9365763825644173,0.5639044108905006,0.889283026980544,0.7786792878070768,0.4911283047809794,0.9904447362180359,0.7310003385240352,0.6856382978723404,0.6669333333333334,0.7481764576634736,0.303969,1189245.607544,3490
2108,4,3,3,1,64,3,3,32,3,2,32,20,24,32,96,96,96,8,8,2,2,8,32,2,2,32,1.505885589003859,0.6516004945734304,1.0238016665291643,1.0925147942358946,0.5457311284304418,0.868165686473332,0.8765031204018469,0.7996277915632755,0.9634052388289677,0.9252483900044681,0.348383,1145145.000841,9396
2109,4,2,2,1,16,2,2,64,2,2,32,8,40,16,128,64,64,16,16,2,8,8,8,8,2,8,1.5132063507548228,0.6707679253288078,1.5699285217281296,1.089463489346367,0.5459818608329173,1.7253445913267773,1.0634368555511096,0.8600978647686833,0.9992009588493808,1.1152698242763328,0.323459,1292326.688533,5244
2110,4,3,3,2,16,3,3,32,3,1,64,8,24,32,96,112,112,32,32,2,4,8,32,4,8,32,1.656960752022931,0.6697260660830274,1.4187149879958842,1.0900036055525508,0.5516110171344917,1.6597879187344913,0.9982087137408991,0.9971634863331614,1.030490317264112,1.119185207206839,0.35301699999999997,1267484.904011,7720
2111,8,1,1,1,16,1,1,16,1,1,32,12,16,32,130,96,96,8,8,2,8,16,16,8,2,16,0.9367460632992295,0.5564289066166119,0.8898888490498387,0.777427754026166,0.4970440140278627,0.9909663306288268,0.7305984351871432,0.6827330508474576,0.6688954265846483,0.7478587589186428,0.471829,1625511.576956,4490
2112,8,2,2,2,32,2,1,32,2,2,16,20,24,16,96,64,64,16,16,2,4,16,8,4,8,8,1.2684971275530024,0.6638208537438768,1.7017964893033461,0.7785288910349267,0.5665088307152123,1.3026976446960015,1.052230851225826,0.9372273388269511,0.8732541899441341,1.016062468560364,0.491751,1578595.792722,6465
2113,8,2,2,2,32,2,2,32,2,1,16,20,24,16,128,96,96,16,16,2,8,16,16,8,8,16,1.7795049760518542,0.7302540415704388,1.439951264794616,1.2085248850689587,0.5900334668506308,1.932784775836381,1.2513582035494386,0.9842199032832782,1.0199836867862968,1.2151794670879883,0.537055,1850664.659197,7330
2114,4,4,4,1,32,4,1,16,4,2,16,16,16,16,64,96,96,32,32,1,2,8,32,2,8,32,1.343045153469847,0.615974025974026,1.1768136557610243,0.7822051165949739,0.5385071219112604,0.8997036663409098,0.8960294613449519,0.8373754872239064,0.8633068691750087,0.8836622841995454,0.330198,1070965.449519,6692
2115,8,5,5,1,64,5,2,64,5,5,32,16,20,16,130,96,96,8,8,1,2,16,8,2,4,8,1.5955460693805128,0.7221376370280146,1.1449462564007935,1.250581726045814,0.595446070236128,0.9204904638011482,0.9494366584226436,0.7924180327868853,1.0028067361668003,0.997089961140971,0.511517,1699240.594756,16115
2116,8,3,3,2,32,3,1,64,3,3,32,8,24,16,96,96,96,16,16,2,4,16,8,4,4,8,1.286247356855591,0.6790264853256979,2.1211007606187504,0.7798845570926446,0.5747710710017068,1.4358894805249256,1.0851812299767574,0.9255624700813786,0.8763139453398738,1.084886372979703,0.489047,1650113.268766,8451
2117,8,2,2,2,32,2,2,16,2,2,32,8,20,32,130,64,64,24,24,2,2,16,32,2,2,32,1.785701951303747,0.7206016408386509,1.2564037663258074,1.2210329681425758,0.5855161860363753,0.9282798549334027,1.0355783352815995,1.006507027589797,0.964891975308642,1.0560570784178442,0.4486,1402478.149831,6613
2118,8,3,3,1,32,3,2,32,3,1,32,8,24,24,96,64,64,8,8,1,4,16,16,4,8,16,1.5866242744018344,0.7420212765957447,0.9995167331158632,1.2463924963924964,0.5967600193143409,1.4974683212215023,0.976678445229682,0.7706257473096851,1.0283717105263157,1.0493843360119404,0.46072,1446255.065338,6040
2119,8,5,5,1,16,5,1,64,5,5,32,8,40,16,130,96,96,16,16,2,2,16,8,2,8,8,1.2813508918061225,0.6643787645328477,1.5065557848731335,0.7822304159389353,0.5720785983752633,0.9666324203490866,1.0380362937146979,0.8153067678684377,0.8790861159929702,0.945072894827944,0.49749400000000005,1631814.526664,13205
2120,8,3,3,1,32,3,2,32,3,3,16,16,24,24,96,48,48,24,24,2,4,16,16,4,8,16,1.5886961865419411,0.7096050269299821,1.22502467917078,1.1785488036645388,0.5896646818580862,1.2859588912503097,0.845549546021879,0.8368318545769314,0.8837455830388693,1.0159583614503687,0.490643,1598430.084946,7342
2121,4,4,4,1,32,4,2,64,4,3,64,20,20,32,128,64,64,16,16,1,8,8,32,8,4,32,1.546857470519309,0.6601252609603341,1.6013291180076135,1.0881889763779529,0.5508684974125597,1.7854297868790925,1.0851471465812368,0.8566681435533895,1.0279490341142623,1.1336181593784165,0.37058199999999997,1431705.557839,8820
2122,4,1,1,1,16,1,1,64,1,1,32,16,40,32,96,96,96,24,24,2,2,8,32,2,8,32,0.9913296336930009,0.5495307612095933,0.8696825285584133,0.7774527452745275,0.4891127117302517,0.8096120659086073,0.773761533637911,0.7260608336462636,0.6648059542796385,0.7390387519931342,0.345412,1034753.626393,5423
2123,8,2,2,2,32,2,1,16,2,2,32,8,32,24,64,96,96,16,16,2,4,16,16,4,4,16,1.3008092582498219,0.6548391550462516,1.7515172900494,0.7783034047756967,0.5689603579797348,1.3217932982886784,1.0752855497805858,0.9420219244823386,0.8790861159929702,1.03029070607172,0.46738799999999997,1535033.795847,6225
2124,8,3,3,1,32,3,1,32,3,2,32,8,24,24,96,48,48,16,16,1,8,16,16,8,4,16,1.3371214298028848,0.6547487575924903,1.1880235508113541,0.7858651502843217,0.5688006259204713,1.2998496993987976,0.8816699415622528,0.8210191082802548,0.842654986522911,0.931083694463971,0.47958999999999996,1631205.466543,6850
2125,8,5,5,2,16,5,1,16,5,4,32,12,40,16,130,64,64,16,16,2,8,16,32,8,4,32,1.341003566153957,0.6779588336192109,1.9380759019209746,0.7816742081447964,0.5779399936402237,1.3919670292152369,1.1035165607333355,0.9218116805721096,0.8824982357092449,1.0684940010787876,0.501258,1848957.118475,8400
2126,8,5,5,2,32,5,1,16,5,3,64,16,40,16,130,112,112,32,32,2,4,16,32,4,2,32,1.3769742341635904,0.6646580717488789,2.3625892432175153,0.7821292283810879,0.574666840260018,1.3178564831917252,1.0938044132079654,1.0260015919342,0.8806338028169014,1.119923767657987,0.515458,1782374.357176,11124
2127,4,4,4,2,16,4,4,16,4,1,32,20,8,24,96,112,112,32,32,2,2,8,32,2,8,32,1.3789736485335191,0.6315579227696405,1.089460515341732,0.9784367667286997,0.5294568728419284,0.9356599567241493,0.913417052214144,0.9424811113819157,0.8897189612237638,0.9210180897510547,0.367512,1213840.349482,11981
2128,4,3,3,1,32,3,3,32,3,1,16,16,24,16,96,112,112,32,32,1,8,8,16,8,8,16,1.5508398320335932,0.6625226987009358,1.3802135468802135,1.0988686446453724,0.5484434977478977,1.7890299326124433,1.083343785275304,0.85288928098809,1.0309150865622423,1.110785145049566,0.36881,1377867.795363,6932
2129,4,1,1,1,32,1,1,64,1,1,32,16,8,16,128,64,64,32,32,2,2,8,32,2,4,32,0.9912821195579816,0.5555165144061841,0.8803873576673407,0.7779278844607418,0.4882026932542238,0.8207806276272965,0.7746984169693708,0.7318319454958365,0.6635712390554523,0.7426887553882698,0.324986,985902.688461,4820
2130,4,4,4,2,32,4,1,32,4,3,32,16,40,16,64,96,96,24,24,2,8,8,32,8,2,32,1.2869232151993253,0.6339214113873296,1.6027768808524379,0.7809674502712477,0.5355389448597119,1.3896174508626427,1.017942900916296,0.9345094248429193,0.8831214689265536,1.0072576831242737,0.357085,1456695.04102,7824
2131,8,5,5,2,32,5,5,64,5,2,16,16,20,16,130,96,96,8,8,2,4,16,16,4,4,16,1.584557759427939,0.7804837913444134,1.4124174823582973,1.4990083054419239,0.6119448804472151,1.6636096025492806,1.035857768183726,0.8461706783369803,0.9960175228992433,1.1588964212210022,0.51191,1784655.124421,17301
2132,8,5,5,2,64,5,3,32,5,2,64,12,40,24,130,112,112,32,32,2,4,16,32,4,2,32,1.963191089923429,0.7479892761394102,2.3707135351991595,1.4627434377646062,0.6149012388676054,2.099779276517474,1.268774558407697,1.0973325766174802,1.0998240985048373,1.4139165653268557,0.516177,1815261.70075,12714
2133,4,3,3,2,16,3,2,32,3,2,32,16,24,24,96,96,96,32,32,2,8,8,32,8,2,32,1.5387502376681244,0.6542068965517241,1.6177160735236606,1.0701327433628318,0.5476172541374039,1.8474161182436077,1.0982897832030007,1.0015540015540016,1.0187372708757638,1.1549355976800133,0.372296,1466387.734413,8436
2134,8,1,1,1,32,1,1,32,1,1,16,16,20,16,96,112,112,32,32,2,2,16,8,2,4,8,0.9916200968510104,0.5618336886993603,0.9080897149756687,0.777527728660987,0.49360571930665387,0.8505627800240411,0.8113375915836935,0.7278373800112931,0.6664002131628031,0.7543127681417234,0.479744,1415178.037989,5840
2135,4,1,1,1,16,1,1,16,1,1,32,20,8,24,128,96,96,16,16,2,4,8,8,4,8,8,0.9912715614798404,0.5627002016846601,0.9633583045452782,0.7762300606605257,0.492608226014102,0.9800035483114043,0.7932499139019631,0.7257882882882883,0.6690743713215623,0.7726982751341804,0.337187,1085816.774849,4547
2136,8,5,5,2,64,5,5,16,5,1,64,20,20,32,130,48,48,24,24,2,2,16,8,2,8,8,1.417384351798972,0.7261175750153093,0.778147044991378,1.2496124832076057,0.5944808411979182,0.8177780537076216,0.7828254220006797,0.9174377224199288,0.7990415335463259,0.8980916697650821,0.513614,1629157.690507,17069
2137,8,5,5,2,32,5,2,64,5,5,32,20,20,32,130,96,96,24,24,2,8,16,16,8,8,16,1.9801282937778582,0.7495259165613148,2.40657422670416,1.2419122933141624,0.60892079383536,2.4613272771700854,1.3737574552683898,1.048820179007323,1.1342403628117914,1.445022977605605,0.578335,2171564.993842,17500
2138,8,3,3,2,16,3,1,16,3,3,16,16,24,32,96,96,96,24,24,2,2,16,8,2,4,8,1.3451512895929236,0.6738173035942605,1.5340255887261265,0.7789802557412955,0.5748780136103785,0.9551745103836049,1.0533536585365855,0.983969465648855,0.8809439943642128,0.9755882311331381,0.48873700000000003,1539683.176624,8579
2139,4,1,1,1,32,1,1,32,1,1,16,20,20,24,128,96,96,32,32,1,8,8,8,8,2,8,0.9912821195579816,0.5680239520958084,0.9634704968944099,0.7766288815388074,0.4928773678963111,0.9914195890434753,0.8130559608415305,0.7282485875706215,0.6637473460721869,0.7765282557234591,0.350209,1236400.554759,4537
2140,8,2,2,1,64,2,1,32,2,1,16,20,32,32,130,64,64,16,16,2,4,16,32,4,8,32,1.2429833523649259,0.6483050847457628,1.4128999203005808,0.7840054460580913,0.566088466066022,1.2908349415028344,1.0431448325835573,0.8294723294723295,0.8729493891797556,0.96563152914154,0.49444299999999997,1541052.609394,6274
2141,8,1,1,1,64,1,1,32,1,1,64,12,32,16,32,112,112,32,32,1,4,16,16,4,2,16,0.9914827657840489,0.559052333804809,0.9641816557243308,0.7777027461573092,0.49364317924916423,0.9807051304078898,0.7995464222901046,0.7211861245803804,0.661990471148756,0.772165647682977,0.480533,1483328.510523,5888
2142,4,2,2,2,32,2,2,64,2,1,32,16,32,24,128,96,96,32,32,2,2,8,32,2,8,32,1.4602838381698793,0.6482164821648216,1.0957615894039736,1.0824903768686778,0.5451317518988682,0.9569894876853348,0.9283142565425332,0.966025480889333,0.9259533506108849,0.9565740682482562,0.36795999999999995,1188349.365207,7834
2143,4,4,4,1,16,4,2,64,4,3,16,20,20,24,64,48,48,8,8,2,2,8,32,2,4,32,1.3515291452470157,0.6547487575924903,0.8808560477001703,1.0702748152409611,0.5392260806206015,0.8152124235903491,0.7635865361239419,0.7845404747413268,0.8544584899214213,0.857159196753142,0.31356799999999996,1046077.31674,8900
2144,4,4,4,1,16,4,2,64,4,4,16,20,32,16,128,64,64,24,24,1,4,8,16,4,8,16,1.540061556791104,0.6467139350968094,1.6051610399689562,1.095434369055168,0.5451317518988682,1.5726119738811797,1.0006951283091003,0.8401042798175103,1.0212331563903634,1.0963496879121175,0.37851,1303264.899734,11634
2145,8,1,1,1,16,1,1,32,1,1,64,20,16,16,64,48,48,16,16,1,4,16,32,4,8,32,0.9914986097350507,0.5583941605839416,0.964069297700435,0.7793316791802275,0.4965906579608237,0.9564602976004289,0.7391639210987977,0.7240217187792548,0.6569477278697137,0.762942007834297,0.472389,1430725.292241,5429
2146,8,1,1,1,64,1,1,64,1,1,32,8,24,32,130,96,96,16,16,1,2,16,16,2,8,16,0.9912873986813936,0.5441716383662231,0.8780203063643117,0.7759312137059258,0.4926455347035094,0.8359467296745785,0.8066210631989355,0.7277004140007527,0.6635712390554523,0.7462106153056758,0.47704399999999997,1384347.953092,6138
2147,4,4,4,1,32,4,4,16,4,4,32,8,16,32,96,64,64,16,16,2,8,8,32,8,8,32,1.6037945563109055,0.6674641148325359,1.6052648599702477,1.0996680762060655,0.5508783190475554,1.7807508319467553,1.0966861350939563,0.8534539836680645,1.0220678381691868,1.1422254128050302,0.332432,1394387.201386,6791
2148,8,1,1,1,64,1,1,64,1,1,32,20,32,16,130,96,96,16,16,1,4,16,8,4,4,8,0.991609531572134,0.5617671443799598,0.964069297700435,0.7765042059975599,0.4982925108356013,0.9850151286800658,0.8154162044794789,0.7278373800112931,0.6640998406797664,0.7760679160373658,0.504851,1510926.565665,6136
2149,4,1,1,1,16,1,1,16,1,1,64,8,20,32,96,112,112,32,32,1,8,8,16,8,8,16,0.9914035536239294,0.560969840331165,0.9634704968944099,0.7767785450457684,0.4904617338333631,0.9910638322500738,0.8146855620269282,0.7234798877455566,0.6685378241112002,0.7756501417624883,0.341995,1228244.556854,4747
2150,4,2,2,1,64,2,2,16,2,1,32,16,16,32,64,96,96,16,16,1,8,8,8,8,2,8,1.4976947772422615,0.6645649432534678,1.352091959032469,1.0810387984981227,0.5460783577308337,1.7285317720688438,1.0538677403611518,0.8629770140593618,0.9992009588493808,1.087338480121766,0.331774,1232412.244135,5384
2151,4,2,2,2,64,2,1,16,2,1,64,16,16,24,64,112,112,24,24,2,8,8,8,8,8,8,1.2514404426545829,0.6272979764581404,1.3866912504190412,0.7764543469885707,0.5405278925845743,1.38498681635096,1.0077881165592275,0.9218116805721096,0.8696105702364395,0.9740676769804052,0.37655500000000003,1433520.574046,7051
2152,8,5,5,1,32,5,1,64,5,2,16,12,40,16,130,48,48,24,24,1,4,16,32,4,4,32,1.2277260375168193,0.6562889165628891,1.0325761357963055,0.7839292081293961,0.5616430885848152,1.0712824459000394,0.7961563277721448,0.7927429274292743,0.7786425902864259,0.8556652975531233,0.47987799999999997,1541191.595322,9741
2153,8,1,1,1,32,1,1,64,1,1,64,16,32,16,128,48,48,32,32,1,8,16,8,8,2,8,0.9917257620237518,0.5687732342007435,0.9641816557243308,0.7773028218808253,0.4958872999823455,0.9892317202095886,0.7663472628870552,0.729622641509434,0.6644527098831031,0.7719472342556863,0.497828,1646435.687274,6404
2154,8,4,4,1,16,4,1,32,4,4,64,8,40,24,32,96,96,16,16,2,2,16,32,2,2,32,1.3254765685639212,0.6517795794970455,1.2974541272413613,0.7855588397700328,0.5665140243035979,0.8444388555197206,0.8646578907853246,0.8348445595854922,0.8674991328477281,0.8931359531238028,0.458011,1503714.191887,10406
